PTPtime,Timestamp, Frame Number, Version Number, Num Detections, Num Tracks, Host Speed, DSPWorkload, ARMWorkload, Host YawDiff, TrackID, TrackX, TrackY, TrackZ,TrackXdot, TrackYdot, TrackZdot, Flag, Class, Confidence
36810,1642054806357194,11743,2231021606,416,3,0,58,21,0,2886,2.35,0.7,6.79,0,0,0,2,0,0
66707300,1642054806423553,11744,2231021606,415,3,0,59,23,0,1760,0.08,0.24,2.44,0,0,0,2,0,0
66707300,1642054806423553,11744,2231021606,415,3,0,59,23,0,1762,-0.09,0.56,5.59,0,0,0,2,0,0
66707300,1642054806423553,11744,2231021606,415,3,0,59,23,0,2886,2.4,0.69,6.76,0,0,0,2,0,0
133360780,1642054806490423,11745,2231021606,419,3,0,58,22,0,1760,0.08,0.24,2.44,0,0,0,2,0,0
133360780,1642054806490423,11745,2231021606,419,3,0,58,22,0,1762,-0.09,0.56,5.59,0,0,0,2,0,0
133360780,1642054806490423,11745,2231021606,419,3,0,58,22,0,2886,2.45,0.69,6.74,0,0,0,2,0,0
200014260,1642054806557063,11746,2231021606,424,3,0,58,22,0,1760,0.09,0.24,2.43,0,0,0,2,0,0
200014260,1642054806557063,11746,2231021606,424,3,0,58,22,0,1762,-0.09,0.56,5.59,0,0,0,2,0,0
200014260,1642054806557063,11746,2231021606,424,3,0,58,22,0,2886,2.45,0.69,6.74,0,0,0,2,0,0
266703740,1642054806623624,11747,2231021606,427,3,0,59,23,0,1760,0.1,0.24,2.43,0,0,0,2,0,0
266703740,1642054806623624,11747,2231021606,427,3,0,59,23,0,1762,-0.09,0.56,5.59,0,0,0,2,0,0
266703740,1642054806623624,11747,2231021606,427,3,0,59,23,0,2886,2.42,0.7,6.75,0,0,0,2,0,0
333386200,1642054806690176,11748,2231021606,427,3,0,58,22,0,1760,0.09,0.23,2.43,0,0,0,2,0,0
333386200,1642054806690176,11748,2231021606,427,3,0,58,22,0,1762,-0.1,0.56,5.59,0,0,0,2,0,0
333386200,1642054806690176,11748,2231021606,427,3,0,58,22,0,2886,2.44,0.7,6.73,0,0,0,2,0,0
400021690,1642054806756085,11749,2231021606,408,3,0,58,22,0,1760,0.1,0.24,2.43,0,0,0,2,0,0
400021690,1642054806756085,11749,2231021606,408,3,0,58,22,0,1762,-0.1,0.56,5.6,0,0,0,2,0,0
400021690,1642054806756085,11749,2231021606,408,3,0,58,22,0,2886,2.47,0.7,6.72,0,0,0,2,0,0
466720180,1642054806823069,11750,2231021606,408,3,0,59,21,0,1760,0.11,0.24,2.43,0,0,0,2,0,0
466720180,1642054806823069,11750,2231021606,408,3,0,59,21,0,1762,-0.12,0.57,5.59,0,0,0,2,0,0
466720180,1642054806823069,11750,2231021606,408,3,0,59,21,0,2886,2.5,0.71,6.68,0,0,0,2,0,0
533380690,1642054806890490,11751,2231021606,405,3,0,58,21,0,1760,0.11,0.24,2.43,0,0,0,2,0,0
533380690,1642054806890490,11751,2231021606,405,3,0,58,21,0,1762,-0.1,0.57,5.59,0,0,0,2,0,0
533380690,1642054806890490,11751,2231021606,405,3,0,58,21,0,2886,2.5,0.71,6.68,0,0,0,2,0,0
600034180,1642054806957160,11752,2231021606,409,3,0,58,22,0,1760,0.11,0.24,2.42,0,0,0,2,0,0
600034180,1642054806957160,11752,2231021606,409,3,0,58,22,0,1762,-0.09,0.57,5.59,0,0,0,2,0,0
600034180,1642054806957160,11752,2231021606,409,3,0,58,22,0,2886,2.66,0.71,6.65,0,0,0,2,0,0
666713640,1642054807023405,11753,2231021606,414,3,0,59,23,0,1760,0.11,0.24,2.42,0,0,0,2,0,0
666713640,1642054807023405,11753,2231021606,414,3,0,59,23,0,1762,-0.08,0.57,5.59,0,0,0,2,0,0
666713640,1642054807023405,11753,2231021606,414,3,0,59,23,0,2886,2.75,0.71,6.63,0,0,0,2,0,0
733359090,1642054807090541,11754,2231021606,417,3,0,58,22,0,1760,0.12,0.24,2.42,0,0,0,2,0,0
733359090,1642054807090541,11754,2231021606,417,3,0,58,22,0,1762,-0.07,0.57,5.6,0,0,0,2,0,0
